"Channel 1_x","Channel 1_y"
4.047387123,-0.4888435085,
4.052708149,-0.50698505,
4.056411982,-0.5200143708,
4.060220957,-0.5329673715,
4.063600063,-0.5443686708,
4.068094969,-0.5593454067,
4.072089195,-0.5725196123,
4.075236082,-0.5827719261,
4.07833004,-0.5928201822,
4.081834078,-0.603369594,
4.087994099,-0.6234724376,
4.092268944,-0.6367592704,
4.096926928,-0.6510143068,
4.101921082,-0.6660640355,
4.105175018,-0.6757129063,
4.108614206,-0.6857861728,
4.111775875,-0.6949360613,
4.115023136,-0.704222645,
4.118811846,-0.7148989852,
4.122001171,-0.7237575382,
4.125177145,-0.7324678756,
4.128268003,-0.7408312892,
4.131597042,-0.7493290035,
4.137217999,-0.764390616,
4.141261101,-0.77471983,
4.144608021,-0.7831176164,
4.147979021,-0.7913877928,
4.153130054,-0.8038502681,
4.156290054,-0.8113089859,
4.159682989,-0.8191704905,
4.162842035,-0.8263480871,
4.166521072,-0.8345458521,
4.171370029,-0.8450766675,
4.174537897,-0.8517848808,
4.177769899,-0.8584863889,
4.181085825,-0.8652137407,
4.186284065,-0.8754451644,
4.189552069,-0.8816822714,
4.192703009,-0.8875687539,
4.195838928,-0.893277339,
4.200027943,-0.9006715199,
4.20499897,-0.9091405062,
4.208217144,-0.9144310092,
4.211385012,-0.9194861335,
4.214738846,-0.924671296,
4.221228123,-0.9342405869,
4.224566936,-0.9389270853,
4.227715969,-0.9431857499,
4.231049061,-0.9475341233,
4.236196041,-0.9539127331,
4.239376068,-0.9576514635,
4.242662907,-0.9613464921,
4.245793104,-0.9647255705,
4.249138832,-0.9681567368,
4.254546881,-0.9733498989,
4.25880599,-0.9771116909,
4.262586117,-0.9802211296,
4.266286135,-0.9830411095,
4.271473169,-0.9866341559,
4.275074005,-0.9888777817,
4.278352022,-0.9907449544,
4.281736851,-0.9924915225,
4.287064075,-0.9948717899,
4.290256023,-0.9960832326,
4.293433189,-0.9971257493,
4.296568155,-0.9979974022,
4.300806046,-0.9989201724,
4.304934025,-0.9995551788,
4.30806303,-0.9998501353,
4.311794996,-0.9999971375,
4.31973505,-0.9995692808,
4.323870897,-0.9989460597,
4.327025175,-0.9982875002,
4.330815077,-0.997286013,
4.336332083,-0.9954190192,
4.339998007,-0.9939108142,
4.343807936,-0.9921162373,
4.347666025,-0.9900618969,
4.351947069,-0.9875125511,
4.355131149,-0.9854247301,
4.358300924,-0.9831855788,
4.36202693,-0.9803580703,
4.365997076,-0.9771059716,
4.371455908,-0.9722214085,
4.375241041,-0.9685634251,
4.37847805,-0.9652642749,
4.381903172,-0.9615996925,
4.386785984,-0.9560491718,
4.389905214,-0.9523153751,
4.393109083,-0.9483307125,
4.396414995,-0.9440485007,
4.399851084,-0.9394294384,
4.404486895,-0.9329106792,
4.407686234,-0.9282235019,
4.410788059,-0.9235392989,
4.414681196,-0.9174649151,
4.420751095,-0.9075418336,
4.424874067,-0.9004960884,
4.428391933,-0.8942734547,
4.432314157,-0.8871597405,
4.437785149,-0.876835738,
4.441137791,-0.8703070695,
4.4444139,-0.8637823116,
4.447933912,-0.8565985437,
4.453297138,-0.8453380366,
4.456785202,-0.8377954936,
4.460237026,-0.8301810314,
4.463882923,-0.8219649506,
4.468345165,-0.8116716788,
4.472407103,-0.8020869557,
4.47607708,-0.7932188006,
4.479711056,-0.7842815008,
4.484326839,-0.7728373095,
4.489313126,-0.7598907911,
4.493156195,-0.7498269417,
4.496879101,-0.7398727557,
4.502419949,-0.724773372,
4.506078959,-0.7146200645,
4.509629965,-0.7045927882,
4.512979984,-0.6950209604,
4.516296864,-0.6854118374,
4.519919157,-0.6747877765,
4.522982836,-0.6656981913,
4.526228905,-0.655950329,
4.529310942,-0.6465961101,
4.532577038,-0.6365966059,
4.537827969,-0.6202399254,
4.540943146,-0.6104184509,
4.544032097,-0.6005853309,
4.547212124,-0.59036652,
4.55192709,-0.5750430902,
4.555073023,-0.5646996425,
4.558344841,-0.5538491232,
4.561426878,-0.5435434702,
4.564754009,-0.5323215127,
4.568237066,-0.5204727542,
4.571377039,-0.5097147507,
4.574544191,-0.498771478,
4.577661991,-0.4879262625,
4.5809021,-0.4765692806,
4.585972071,-0.4586513378,
4.589069128,-0.4476046317,
4.592186213,-0.4364171152,
4.595292807,-0.4252048717,
4.598687887,-0.4128936392,
4.603547096,-0.3950965739,
4.606764078,-0.3832396787,
4.609979153,-0.3713369983,
4.613037109,-0.3599487149,
4.616626024,-0.3465222342,
4.621309996,-0.3288801957,
4.624463081,-0.3169436151,
4.627539873,-0.3052536006,
4.63085413,-0.2925964799,
4.635728121,-0.2739029818,
4.638893127,-0.2617018022,
4.642019033,-0.2496174962,
4.645098925,-0.2376729781,
4.648339033,-0.2250596677,
4.653537989,-0.2047548269,
4.656800032,-0.1919660352,
4.659932852,-0.1796436848,
4.663083076,-0.1672357272,
4.667150021,-0.1513764249,
4.671432018,-0.134222201,
4.674608231,-0.1216265538,
4.677660942,-0.1094966478,
4.680914879,-0.09654550669,
4.686166048,-0.07562870145,
4.689363956,-0.06287071834,
4.692512989,-0.05028437489,
4.695648909,-0.03775198472,
4.699238062,-0.02342699687,
4.704823017,-0.001076921442,
4.707962036,0.01149129925,
4.711321115,0.02492052111,
4.714581013,0.0379535724,
4.719440222,0.05731564673,
4.722606182,0.07000605967,
4.72574687,0.08252928446,
4.728859901,0.09493600987,
4.732197046,0.1082144981,
4.735682964,0.1220653182,
4.738829136,0.1345459015,
4.741976976,0.1470080064,
4.745105982,0.1593809152,
4.748237133,0.1717316567,
4.753383875,0.1919721483,
4.756504059,0.2042166806,
4.75968194,0.2166351061,
4.762758017,0.2286351578,
4.76633215,0.2425162135,
4.771158934,0.2612052206,
4.774240017,0.2730852252,
4.777400017,0.2852226374,
4.780550957,0.297284432,
4.785568953,0.3163832463,
4.788697004,0.328224041,
4.791889906,0.3402654865,
4.794961929,0.3517907914,
4.798392057,0.3645696738,
4.804248095,0.3862911088,
4.807616949,0.3986929465,
4.810865879,0.4105771171,
4.814313889,0.4231179266,
4.819859982,0.4431008914,
4.823688984,0.4567719672,
4.82833004,0.4731991844,
4.833292961,0.4905442164,
4.840124846,0.5141930245,
4.845205069,0.5315313384,
4.849896908,0.5473406612,
4.855253935,0.5651533245,
4.858909845,0.5771668889,
4.862519979,0.588894969,
4.867851019,0.6058318083,
4.872612,0.6210359537,
4.876356125,0.6327034433,
4.880192995,0.6445134629,
4.887126923,0.6654672509,
4.890951872,0.6768119099,
4.894748926,0.6879108536,
4.898480177,0.6986711063,
4.903012991,0.7115281077,
4.906780958,0.7220372562,
4.910470247,0.7321648191,
4.914553165,0.7428268177,
4.920897007,0.7599208768,
4.924851894,0.7701186575,
4.928603888,0.7796021787,
4.932892799,0.7902170573,
4.938713074,0.8042779797,
4.942531109,0.8132615735,
4.946353912,0.8220640809,
4.951775074,0.8342101361,
4.956197023,0.8438376192,
4.960093975,0.852105649,
4.964002132,0.8601784686,
4.971074104,0.8742469993,
4.976251125,0.8841180207,
4.981628895,0.8939554983,
4.987391949,0.904058241,
4.992573023,0.9127223947,
4.997541189,0.9206641958,
5.004885912,0.9317310415,
5.009690046,0.9385400155,
5.01424408,0.9446700621,
5.020892859,0.9530576005,
5.025392056,0.9583554689,
5.029851913,0.9632962319,
5.034216881,0.9678363467,
5.039222002,0.9726785972,
5.043753862,0.9767279726,
5.048369169,0.9805197842,
5.055046082,0.9854162168,
5.059568167,0.9883326361,
5.064049244,0.9909054633,
5.070196867,0.993913707,
5.074766159,0.9957598874,
5.079302788,0.9972648749,
5.083891869,0.99845399,
5.088824034,0.9993563594,
5.093306065,0.999838704,
5.097819805,0.9999999948,
5.119793177,0.9961330332,
5.125456095,0.9938857428,
5.131549835,0.9909004742,
5.144232988,0.9828021628,
5.155296087,0.9736868376,
5.164506197,0.9646123701,
5.172796249,0.9554858392,
5.17842412,0.9484425067,
5.186440945,0.9377929376,
5.203818083,0.9131023494,
5.222800016,0.8775869344,
5.231559992,0.860246614,
5.240274906,0.8419451708,
5.247376204,0.8262833476,
5.253164053,0.8130135112,
5.257490873,0.8028100589,
5.26247716,0.7907696874,
5.267831087,0.7774853063,
5.27227807,0.7661735948,
5.275622129,0.757496215,
5.279367924,0.7476267778,
5.284841061,0.7331008941,
5.289115906,0.7211697914,
5.293095827,0.7100497073,
5.296447992,0.7005430699,
5.300292015,0.6896380336,
5.304742098,0.67648618,
5.30795908,0.666957334,
5.311129093,0.6574561137,
5.314992189,0.6457537575,
5.320502043,0.6287509123,
5.323811054,0.6184007006,
5.327172995,0.6077762486,
5.330434084,0.597366967,
5.335090876,0.5823312342,
5.338369131,0.5716188743,
5.341561079,0.5610995064,
5.344764233,0.5504417512,
5.348036051,0.5394646918,
5.351593971,0.5274240313,
5.35481286,0.5164447812,
5.358048916,0.5053248299,
5.361313105,0.4940191676,
5.364622116,0.4824673011,
5.370441914,0.4619613842,
5.373842001,0.449850068,
5.377223015,0.4377274789,
5.380661011,0.4253185116,
5.385907888,0.4062377233,
5.389628172,0.3925971043,
5.39327693,0.3791352097,
5.397070169,0.3650492789,
5.401242018,0.3494705558,
5.405108929,0.3349360631,
5.409042835,0.3200648451,
5.412843943,0.3056274273,
5.417176962,0.2890832434,
5.42256093,0.2684060185,
5.426460981,0.2533425094,
5.43033123,0.2383340182,
5.435931206,0.2165281547,
5.439862013,0.2011480695,
5.443619013,0.1864003852,
5.447566986,0.1708636054,
5.451992989,0.1534016123,
5.455770016,0.1384478295,
5.459609985,0.1232229767,
5.463558197,0.10752155,
5.470307112,0.08069020082,
5.474524975,0.06383452456,
5.478576183,0.04765220919,
5.482573032,0.03167565896,
5.486975908,0.01407757275,
5.490885019,-0.001566035082,
5.494790077,-0.01718160718,
5.499336004,-0.03535021114,
5.50523591,-0.05892019689,
5.509252071,-0.074963855,
5.513234854,-0.09080958209,
5.518635035,-0.112145628,
5.523231983,-0.1305127943,
5.527598143,-0.1478666879,
5.531674147,-0.1639278365,
5.537883997,-0.1884212136,
5.541949987,-0.2043290274,
5.546096087,-0.22059701,
5.550024033,-0.2358707079,
5.554918051,-0.2548636988,
5.558436155,-0.2684365323,
5.562121868,-0.282629636,
5.565865993,-0.2969551036,
5.570913076,-0.3161781844,
5.574172974,-0.3285261137,
5.577453136,-0.3408809029,
5.580818892,-0.353516114,
5.58547616,-0.3708701886,
5.588747978,-0.3829964363,
5.592097998,-0.39534,
5.595322132,-0.407152715,
5.598763943,-0.4196925111,
5.60247016,-0.4331053712,
5.605684996,-0.4446556554,
5.608961105,-0.4563514129,
5.612169981,-0.4677320046,
5.615818024,-0.4805718103,
5.620984077,-0.4985994345,
5.624341011,-0.5101970133,
5.62767005,-0.5215975914,
5.631066084,-0.5331454374,
5.636433125,-0.5511805778,
5.639738083,-0.5621696361,
5.643109083,-0.5732658504,
5.646351099,-0.5838398877,
5.650115013,-0.5959903486,
5.654723167,-0.610698565,
5.658158064,-0.6215204528,
5.661469936,-0.6318414515,
5.664808989,-0.6421276501,
5.670332909,-0.658917353,
5.673648119,-0.6688362614,
5.67691493,-0.6784932006,
5.680178881,-0.6880093722,
5.686504841,-0.7061650619,
5.689831972,-0.7155133202,
5.69324708,-0.7249999386,
5.696439028,-0.7337344099,
5.699810982,-0.7428346974,
5.704246044,-0.7545882057,
5.707808971,-0.7638687489,
5.711026907,-0.7721098739,
5.714252949,-0.7802482053,
5.719379902,-0.7929102591,
5.722601891,-0.8006944611,
5.725941896,-0.8086291998,
5.72916913,-0.8161534266,
5.732550144,-0.8238932284,
5.736320972,-0.8323502213,
5.739524126,-0.8393805077,
5.742774963,-0.8463772412,
5.74594903,-0.853073159,
5.749799967,-0.8610028729,
5.754768133,-0.8709450613,
5.758107901,-0.8774301634,
5.761356115,-0.8835882126,
5.764722824,-0.8897891386,
5.770303965,-0.8997785954,
5.773566961,-0.9053921273,
5.776805162,-0.9108202024,
5.780212879,-0.9163641898,
5.784952164,-0.9237866645,
5.788244963,-0.9287497409,
5.791590214,-0.9336282501,
5.794810057,-0.9381633178,
5.798151016,-0.9427074651,
5.801872015,-0.9475657261,
5.805134058,-0.951655803,
5.808455944,-0.9556405212,
5.811647892,-0.9593352107,
5.815108061,-0.963143585,
5.820322037,-0.9685505826,
5.823631048,-0.971760121,
5.826956034,-0.9748105683,
5.830435991,-0.9778206305,
5.83652997,-0.9826344958,
5.839878798,-0.9850339236,
5.843202114,-0.9872357811,
5.847695112,-0.9899358165,
5.852815151,-0.9926253801,
5.856409073,-0.9942674475,
5.859616041,-0.9955579913,
5.862890959,-0.9967065721,
5.866585016,-0.9977951416,
5.871482134,-0.998904238,
5.8748281,-0.9994411317,
5.878091097,-0.9997921164,
5.881608009,-0.9999799128,
5.888139963,-0.9998041757,
5.891638041,-0.9994292884,
5.895289183,-0.9988302079,
5.899396181,-0.9979018905,
5.905045986,-0.9961817822,
5.908577919,-0.9948482394,
5.912201881,-0.9932746876,
5.916502953,-0.9911396508,
5.921937943,-0.9880155795,
5.925854921,-0.9854745442,
5.929630041,-0.9827971713,
5.934513092,-0.9790418192,
5.939414978,-0.9748204459,
5.943480015,-0.9710658704,
5.94755888,-0.9670382902,
5.95391798,-0.9602540589,
5.957892179,-0.955691192,
5.961862087,-0.9508960965,
5.966408968,-0.9451186392,
5.971964121,-0.9376218575,
5.975965023,-0.9319327311,
5.979817867,-0.9262544854,
5.984597921,-0.918931526,
5.989937067,-0.910223002,
5.993892193,-0.9035578064,
5.998086929,-0.8962451288,
6.004123211,-0.8852773596,
6.008154154,-0.8776567217,
6.011987925,-0.8702029268,
6.016140938,-0.8619087403,
6.021820068,-0.8501605989,
6.025772095,-0.8417313834,
6.029665947,-0.8332226261,
6.035269022,-0.820623979,
6.039755106,-0.8102355536,
6.043675184,-0.8009460248,
6.048053026,-0.790382883,
6.054481983,-0.7743314202,
6.058566093,-0.7638788693,
6.062433958,-0.7538000579,
6.066991091,-0.7417083249,
6.072571039,-0.7265491943,
6.076419115,-0.7158792809,
6.080071926,-0.705594549,
6.085161924,-0.6910246509,
6.088876963,-0.6802052708,
6.09236002,-0.6699269606,
6.09604907,-0.6588896932,
6.09937191,-0.6488393079,
6.103373051,-0.6365791873,
6.106698036,-0.6262631486,
6.109930038,-0.6161352723,
6.113167048,-0.6058817207,
6.1171,-0.5934107328,
6.121926069,-0.57764636,
6.125200033,-0.5669071542,
6.128410101,-0.5562831316,
6.131825209,-0.5448838604,
6.137185097,-0.5267786484,
6.140434027,-0.5156872649,
6.14451313,-0.5016479658,
6.148278952,-0.4885981669,
6.15426302,-0.4675435527,
6.157737017,-0.4552117737,
6.161125183,-0.4431041274,
6.165060043,-0.4289829608,
6.171020985,-0.4072872382,
6.174822092,-0.3933518591,
6.178611994,-0.3793687517,
6.18286109,-0.3636119846,
6.188555956,-0.3422876135,
6.192419052,-0.3277202308,
6.196233034,-0.3132701424,
6.2011168,-0.2948375055,
6.206614971,-0.2735886569,
6.210617065,-0.2581419116,
6.214818954,-0.2419219878,
6.221336126,-0.2165101466,
6.225433111,-0.2004741575,
6.229300022,-0.1852896485,
6.234107018,-0.1665627716,
6.239235163,-0.1461087658,
6.243166924,-0.1305330694,
6.247543097,-0.1131988334,
6.254563093,-0.0852222686,
6.259392023,-0.0659545066,
6.263923883,-0.04785192686,
6.271333218,-0.01825760564,
6.276524067,0.002521940555,
6.280773163,0.01951708762,
6.285865068,0.03985155152,
6.291122913,0.06086823653,
6.295324802,0.07765901104,
6.300868034,0.09952866874,
6.305800915,0.1193404118,
6.310673952,0.1386693624,
6.315798044,0.1588740779,
6.322036982,0.1835311445,
6.326714039,0.2018846679,
6.331444979,0.2203815206,
6.338020086,0.2459598461,
6.342886925,0.2647969999,
6.347152233,0.2812126277,
6.352624178,0.3021444645,
6.356534958,0.3170351633,
6.359919071,0.3298357817,
6.363739967,0.3442294645,
6.368581057,0.3623402616,
6.371861935,0.3745404243,
6.375391006,0.3875914439,
6.379121065,0.4013060992,
6.382716894,0.414434975,
6.386830091,0.4293472384,
6.390299082,0.4417185084,
6.3937819,0.4542858838,
6.397254944,0.4666167318,
6.403456926,0.488402529,
6.407190084,0.5013599302,
6.410985947,0.5144667499,
6.415102005,0.5284701067,
6.421109915,0.5487443626,
6.425084829,0.5619766564,
6.428874016,0.5744477957,
6.433588028,0.5897730532,
6.439421892,0.6084625755,
6.443399906,0.6210088076,
6.447409153,0.6334975237,
6.45370698,0.6527810471,
6.457807064,0.6651252685,
6.461724997,0.6767456919,
6.466481209,0.6906053425,
6.472119093,0.7067558871,
6.47615695,0.7180956295,
6.480081081,0.7289325886,
6.486127138,0.7452663574,
6.490207911,0.7560559038,
6.494092941,0.7661328725,
6.498225927,0.7766218444,
6.503054142,0.7886720403,
6.507099867,0.7985206828,
6.511059999,0.8079527755,
6.515445948,0.8181474463,
6.521574974,0.8320082563,
6.525568962,0.840768706,
6.529520035,0.849219706,
6.53451395,0.8595039453,
6.53975606,0.8701178197,
6.543902874,0.8781790596,
6.548163176,0.886198092,
6.554736137,0.8980720131,
6.558719873,0.904971934,
6.562614918,0.9114907485,
6.567676067,0.9195419953,
6.573059082,0.9278722793,
6.5771451,0.9338413894,
6.581300974,0.9396581044,
6.587227106,0.9475079109,
6.590831041,0.952022273,
6.594208002,0.956069083,
6.597564936,0.9599203364,
6.603055,0.9658410319,
6.606335878,0.9691606441,
6.60958004,0.9722765648,
6.612801075,0.9752076873,
6.616646051,0.9784551191,
6.621186018,0.9820806221,
6.624466896,0.9844695908,
6.627789021,0.9867120586,
6.631985188,0.9892970321,
6.637233973,0.9921449207,
6.640748978,0.9938042421,
6.644227982,0.9952557698,
6.648409128,0.9967385378,
6.654289246,0.9983639081,
6.65810895,0.9991213826,
6.661973953,0.9996497891,
6.666049957,0.9999482,
6.67180419,0.9999175021,
6.675606012,0.9996064222,
6.679487944,0.9990502854,
6.683943987,0.9981319295,
6.689275026,0.9965805005,
6.69341898,0.9950729045,
6.697670221,0.9932479022,
6.704304218,0.989815494,
6.708552837,0.9872532577,
6.712679863,0.9844948212,
6.717609882,0.9808771365,
6.722798109,0.9765861,
6.726896048,0.9729269909,
6.73084116,0.9691598827,
6.736806154,0.9630198635,
6.741048098,0.9582948344,
6.745144129,0.9534829965,
6.749300003,0.9483415975,
6.753839016,0.9424255855,
6.758063078,0.9366409597,
6.762068987,0.9309080242,
6.766695976,0.9239932528,
6.77238512,0.9150512953,
6.776546001,0.9082083211,
6.780684948,0.9011532051,
6.786957026,0.8899971304,
6.791164875,0.8821946367,
6.795138121,0.874600235,
6.799514055,0.8659796189,
6.804046154,0.8567790723,
6.808248997,0.8479819856,
6.812174082,0.8395526152,
6.816318035,0.8304318811,
6.821521044,0.8186536918,
6.82510519,0.8103342857,
6.828550816,0.8021809059,
6.832600117,0.7924085515,
6.837641001,0.7799409771,
6.841669083,0.7697714457,
6.845769882,0.7591848402,
6.849403143,0.7496647406,
6.855195999,0.7341127712,
6.859741926,0.7216587135,
6.86384201,0.7101895844,
6.869176149,0.695010658,
6.872565985,0.6851951296,
6.875846863,0.6755826868,
6.879325867,0.6652518488,
6.883482218,0.6529000704,
6.888566017,0.6372149136,
6.892503023,0.6249936623,
6.895734072,0.6148527345,
6.899290085,0.6035793128,
6.904413939,0.587108776,
6.907757044,0.5762291845,
6.911043167,0.5654368763,
6.914438248,0.5541976407,
6.919744968,0.536390688,
6.923014164,0.5253095433,
6.926233053,0.514316891,
6.92948699,0.5031113341,
6.933158875,0.490363406,
6.938123941,0.4729525358,
6.941411972,0.4613237891,
6.944643021,0.4498188234,
6.948153019,0.437260378,
6.95341897,0.4182005734,
6.956717014,0.4061778692,
6.960056067,0.3939441924,
6.963448048,0.381441096,
6.968347788,0.3632429683,
6.97164011,0.3509474297,
6.974914074,0.3386512014,
6.978206873,0.3262247418,
6.981752157,0.312787976,
6.985493898,0.2985365965,
6.988763094,0.2860355392,
6.993216038,0.268946451,
6.997368097,0.2528907184,
7.002748251,0.2320173207,
7.006126165,0.2188452199,
7.009391069,0.2060876072,
7.012593985,0.1935334614,
7.016375065,0.1786782086,
7.021048069,0.1602530842,
7.024358988,0.147165956,
7.027726173,0.133828083,
7.03148222,0.118955751,
7.037653923,0.09440572125,
7.042793989,0.07391496747,
7.046129227,0.06059004919,
7.050935984,0.04152649369,
7.054889917,0.02557686256,
7.059287071,0.007990951548,
7.062725067,-0.005765683474,
7.067758083,-0.02576236891,
7.071660042,-0.04149274521,
7.074950218,-0.05463433496,
7.078203201,-0.06762564741,
7.082317114,-0.08400237005,
7.087515116,-0.1047287443,
7.091163874,-0.1192204834,
7.095457077,-0.1362486208,
7.099333048,-0.1515984766,
7.10439086,-0.1715719619,
7.107692003,-0.1845644608,
7.111045122,-0.1977332589,
7.114484072,-0.2111787527,
7.119782925,-0.2318638674,
7.12364912,-0.2468816548,
7.127199888,-0.2606243193,
7.130531073,-0.2734384383,
7.137295008,-0.299358912,
7.14209795,-0.3176377905,
7.147098064,-0.3365520431,
7.150995016,-0.3511899447,
7.154866934,-0.365651081,
7.158605099,-0.3795233752,
7.161858082,-0.3915293149,
7.165621042,-0.4053276536,
7.171324968,-0.4260821308,
7.17484498,-0.4387774763,
7.178597212,-0.4522204613,
7.182337046,-0.4654407881,
7.18838501,-0.486764197,
7.192337036,-0.5004555676,
7.196498871,-0.5148570597,
7.201671839,-0.5324503207,
7.206812859,-0.5497702979,
7.210511208,-0.5620715824,
7.214715242,-0.5758679276,
7.220777988,-0.5955489196,
7.225394964,-0.6102821375,
7.229918957,-0.6244512284,
7.236088991,-0.6435913389,
7.240249157,-0.6562465323,
7.24486804,-0.670068725,
7.24902916,-0.6823353998,
7.254565001,-0.6983531028,
7.258577108,-0.7097541027,
7.262631893,-0.7210805283,
7.267702103,-0.7348522381,
7.272904873,-0.7489344015,
7.277778864,-0.7617002553,
7.283252954,-0.7757014231,
7.288988829,-0.7899703754,
7.294363976,-0.8029862363,
7.299548864,-0.8151601297,
7.305191994,-0.8280363254,
7.309830189,-0.8382864558,
7.314433098,-0.848193499,
7.321146011,-0.8621031894,
7.326222181,-0.8722231502,
7.331336021,-0.8820372248,
7.337521791,-0.8934253431,
7.342162848,-0.9016167847,
7.346715212,-0.9093407332,
7.353019238,-0.9195338779,
7.357724905,-0.9267655577,
7.362540007,-0.9338367302,
7.366810083,-0.939812444,
7.371771097,-0.9464037963,
7.375985861,-0.9517192572,
7.380293131,-0.9568698763,
7.386081934,-0.9633376996,
7.390489101,-0.9679193144,
7.39480114,-0.9721107071,
7.398272991,-0.9752737714,
7.402723074,-0.9790521585,
7.406177044,-0.9817716763,
7.409954071,-0.9845317,
7.413321972,-0.9868026045,
7.417903185,-0.9896035136,
7.422065258,-0.9918611474,
7.425855875,-0.9936781461,
7.42910409,-0.9950520413,
7.432980061,-0.996472141,
7.438250065,-0.998020222,
7.441968203,-0.9988455707,
7.44520402,-0.9993834048,
7.449085951,-0.9998080299,
7.454483032,-0.9999980051,
7.461183071,-0.9995858447,
7.465773106,-0.998890033,
7.471778154,-0.9974685991,
7.475775003,-0.9962052515,
7.47954607,-0.9947792053,
7.484924078,-0.992372125,
7.48895216,-0.9902361045,
7.492275,-0.9882931083,
7.496381998,-0.9856555847,
7.502090931,-0.9815427772,
7.506971121,-0.9776262142,
7.510425091,-0.9746232093,
7.514831066,-0.9705308236,
7.521012068,-0.9642779076,
7.525794983,-0.9590336429,
7.530200005,-0.9538922526,
7.535451174,-0.9473728743,
7.539215088,-0.9424500311,
7.54272604,-0.9376683713,
7.547220945,-0.9312613748,
7.551463842,-0.9249453779,
7.555521011,-0.9186538224,
7.559714079,-0.9118925493,
7.564238071,-0.90432509,
7.569834948,-0.8945377514,
7.573750019,-0.887448541,
7.5775249,-0.8803632892,
7.580987215,-0.8737126893,
7.586518049,-0.8627399615,
7.59038806,-0.8548054971,
7.594080925,-0.8470443575,
7.597488165,-0.8397244089,
7.602895021,-0.8277871141,
7.606332064,-0.8199909099,
7.609677076,-0.8122665442,
7.612934113,-0.804598686,
7.617541075,-0.7936295619,
7.622286081,-0.7818423344,
7.625834942,-0.7728927636,
7.629553795,-0.763370455,
7.633426905,-0.7532723632,
7.638289928,-0.7403368491,
7.642053127,-0.7301323704,
7.645418882,-0.720869104,
7.64914608,-0.7104625601,
7.654519081,-0.6951722293,
7.658294916,-0.6842301624,
7.661557913,-0.6746573006,
7.665102005,-0.6641258408,
7.670891047,-0.6466402194,
7.674790859,-0.6346526773,
7.678116083,-0.6243224127,
7.681640863,-0.6132522338,
7.687030077,-0.5960881818,
7.69074297,-0.5840874374,
7.694127083,-0.5730671675,
7.698838949,-0.5575127271,
7.703933001,-0.5404768664,
7.708099127,-0.5263954257,
7.711512089,-0.5147189477,
7.715772867,-0.5000386171,
7.720872879,-0.4822692931,
7.724599123,-0.4691532101,
7.727954865,-0.4572597994,
7.73210597,-0.4425126829,
7.737400055,-0.4233426675,
7.74119401,-0.4095421353,
7.744576931,-0.3971636816,
7.748742819,-0.3818453989,
7.754112005,-0.3618872679,
7.758032084,-0.3472303198,
7.761812925,-0.3329970728,
7.765218973,-0.3201380056,
7.770516872,-0.2999758581,
7.774581909,-0.2844228287,
7.778403997,-0.269733233,
7.781985998,-0.2559478021,
7.787203074,-0.2356777135,
7.791105986,-0.2204767919,
7.794827938,-0.2059361071,
7.798478127,-0.1916427831,
7.804723024,-0.1671159703,
7.809286833,-0.1490651483,
7.814017057,-0.1303073874,
7.819846869,-0.1071574312,
7.824077129,-0.09030883292,
7.828125,-0.07417903616,
7.832433224,-0.05700821043,
7.840739012,-0.023808964,
7.845314026,-0.005499685714,
7.850964069,0.01684312565,
7.857723236,0.04409040492,
7.862172842,0.061896913,
7.868704081,0.08791538704,
7.874383211,0.1105382771,
7.878473997,0.1267941355,
7.883213997,0.1455488878,
7.888711929,0.1672939264,
7.893049002,0.1843716956,
7.897110939,0.2003196024,
7.903630018,0.2257889382,
7.907848835,0.2422075221,
7.911838055,0.2576568627,
7.91639185,0.2751876454,
7.921872139,0.2962082982,
7.925930977,0.311679874,
7.929991007,0.3270764585,
7.935028076,0.3458869075,
7.93980217,0.3638976592,
7.943819046,0.3788159432,
7.948121071,0.3946443781,
7.954391003,0.4175905554,
7.958470106,0.4323737408,
7.962437153,0.4466244027,
7.968121052,0.4666620123,
7.97295785,0.4838635704,
7.977105141,0.4983200128,
7.981163979,0.5123345737,
7.987392902,0.5335601046,
7.991735935,0.548181916,
7.995595932,0.5610452259,
7.999624968,0.5741844492,
8.004595041,0.5904695826,
8.008169889,0.6019470047,
8.011715174,0.6132185345,
8.015526056,0.6251692835,
8.020774841,0.6414299481,
8.024310112,0.6522012202,
8.027750969,0.6625909993,
8.031313181,0.673176458,
8.03666091,0.688857413,
8.0401721,0.6989503638,
8.04397893,0.7097818761,
8.047411919,0.7193824389,
8.052782059,0.7341353861,
8.056262016,0.7435155665,
8.059592962,0.752359799,
8.063631058,0.7629034634,
8.06844306,0.775200634,
8.071958065,0.7840056475,
8.075324059,0.7922968009,
8.078714132,0.8004973265,
8.082879066,0.8103727999,
8.086703062,0.8192376039,
8.09058094,0.8280365081,
8.093997955,0.8356023469,
8.098022223,0.8443379215,
8.10343504,0.855744549,
8.10765481,0.864368396,
8.111057043,0.8711310515,
8.115249157,0.8792359954,
8.12053299,0.889110079,
8.1245749,0.8963967603,
8.128487825,0.9032247485,
8.132641077,0.9102188874,
8.137886047,0.91871457,
8.141849995,0.9248559129,
8.145653009,0.9305396857,
8.149767876,0.9362695989,
8.155032158,0.9436136023,
8.158639193,0.9482910357,
8.162423134,0.9529915572,
8.16642499,0.9577183579,
8.171822071,0.96370583,
8.175302029,0.9673306502,
8.179095984,0.9710664584,
8.182993174,0.9746672242,
8.188344002,0.9792331977,
